,drugbank_id,drugbank_name,pubchem_id,stitch_id_flat,umls_cui_from_label,method,concept_name,meddra_type,umls_cui_from_meddra,meddra_name
7211,DB00760,Meropenem,60706,CID100060706,C0694549,text_mention,Community acquired pneumonia,PT,C0032285,Pneumonia
7212,DB00760,Meropenem,60706,CID100060706,C0746883,text_mention,Febrile Neutropenia,PT,C0746883,Febrile neutropenia
7213,DB00760,Meropenem,60706,CID100060706,C0949083,text_mention,Nosocomial pneumonia,PT,C0032285,Pneumonia
7214,DB00760,Meropenem,60706,CID100060706,C1112209,text_mention,Intraabdominal Infections,PT,C1112209,Abdominal infection
7215,DB00760,Meropenem,60706,CID100060706,C1262234,text_mention,Gynecological infection,PT,C0729565,Genital infection female
7216,DB00760,Meropenem,60706,CID100060706,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment
7217,DB00760,Meropenem,60706,CID100060706,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure
7218,DB00761,Potassium Chloride,312,CID100000312,C0003811,text_mention,Cardiac Arrhythmia,PT,C0003811,Arrhythmia
7219,DB00761,Potassium Chloride,312,CID100000312,C0003962,text_mention,Ascites,PT,C0003962,Ascites
7220,DB00761,Potassium Chloride,312,CID100000312,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage
7221,DB00761,Potassium Chloride,312,CID100000312,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin
7222,DB00761,Potassium Chloride,312,CID100000312,C0020621,NLP_indication,Hypokalemia,PT,C0020621,Hypokalaemia
7223,DB00761,Potassium Chloride,312,CID100000312,C0022658,text_mention,Kidney Diseases,PT,C0022658,Nephropathy
7224,DB00761,Potassium Chloride,312,CID100000312,C0023890,text_mention,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis
7225,DB00761,Potassium Chloride,312,CID100000312,C0030443,text_mention,Familial Periodic Paralysis,PT,C0030443,Familial periodic paralysis
7226,DB00761,Potassium Chloride,312,CID100000312,C0030443,text_mention,Familial Periodic Paralysis,PT,C0522224,Paralysis
7227,DB00761,Potassium Chloride,312,CID100000312,C0038358,text_mention,Gastric ulcer,PT,C0038358,Gastric ulcer
7228,DB00761,Potassium Chloride,312,CID100000312,C0085580,text_mention,Essential Hypertension,PT,C0085580,Essential hypertension
7229,DB00761,Potassium Chloride,312,CID100000312,C0220983,text_mention,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis
7230,DB00761,Potassium Chloride,312,CID100000312,C0728899,text_mention,Intoxication,PT,C0032343,Poisoning
7231,DB00761,Potassium Chloride,813,CID100000813,C0001126,text_mention,Renal tubular acidosis,PT,C0001126,Renal tubular acidosis
7232,DB00761,Potassium Chloride,813,CID100000813,C0001126,text_mention,Renal tubular acidosis,PT,C0221706,Road traffic accident
7233,DB00761,Potassium Chloride,813,CID100000813,C0003811,text_mention,Cardiac Arrhythmia,PT,C0003811,Arrhythmia
7234,DB00761,Potassium Chloride,813,CID100000813,C0003962,text_mention,Ascites,PT,C0003962,Ascites
7235,DB00761,Potassium Chloride,813,CID100000813,C0018802,text_mention,Congestive heart failure,PT,C0018802,Cardiac failure congestive
7236,DB00761,Potassium Chloride,813,CID100000813,C0019080,text_mention,Hemorrhage,PT,C0019080,Haemorrhage
7237,DB00761,Potassium Chloride,813,CID100000813,C0019080,text_mention,Hemorrhage,PT,C0518015,Haemoglobin
7238,DB00761,Potassium Chloride,813,CID100000813,C0020461,text_mention,Hyperkalemia,PT,C0020461,Hyperkalaemia
7239,DB00761,Potassium Chloride,813,CID100000813,C0020621,NLP_indication,Hypokalemia,PT,C0020621,Hypokalaemia
7240,DB00761,Potassium Chloride,813,CID100000813,C0022658,text_mention,Kidney Diseases,PT,C0022658,Nephropathy
7241,DB00761,Potassium Chloride,813,CID100000813,C0023890,text_mention,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis
7242,DB00761,Potassium Chloride,813,CID100000813,C0030443,NLP_indication,Familial Periodic Paralysis,PT,C0030443,Familial periodic paralysis
7243,DB00761,Potassium Chloride,813,CID100000813,C0030443,NLP_indication,Familial Periodic Paralysis,PT,C0522224,Paralysis
7244,DB00761,Potassium Chloride,813,CID100000813,C0032827,text_mention,Potassium Deficiency,PT,C0853761,Blood potassium decreased
7245,DB00761,Potassium Chloride,813,CID100000813,C0032827,text_mention,Potassium Deficiency,PT,C0020621,Hypokalaemia
7246,DB00761,Potassium Chloride,813,CID100000813,C0038358,text_mention,Gastric ulcer,PT,C0038358,Gastric ulcer
7247,DB00761,Potassium Chloride,813,CID100000813,C0085580,text_mention,Essential Hypertension,PT,C0085580,Essential hypertension
7248,DB00761,Potassium Chloride,813,CID100000813,C0151595,text_mention,Digitalis intoxication (NOS),PT,C3160741,Toxicity to various agents
7249,DB00761,Potassium Chloride,813,CID100000813,C0220983,NLP_indication,Metabolic alkalosis,PT,C0220983,Metabolic alkalosis
7250,DB00761,Potassium Chloride,813,CID100000813,C0392525,text_mention,Nephrolithiasis,PT,C0392525,Nephrolithiasis
7251,DB00761,Potassium Chloride,813,CID100000813,C0728899,text_mention,Intoxication,PT,C0032343,Poisoning
7252,DB00762,Irinotecan,3750,CID100003750,C0003962,NLP_precondition,Ascites,PT,C0003962,Ascites
7253,DB00762,Irinotecan,3750,CID100003750,C0006826,text_mention,Malignant Neoplasms,PT,C0006826,Neoplasm malignant
7254,DB00762,Irinotecan,3750,CID100003750,C0011175,NLP_precondition,Dehydration,PT,C0011175,Dehydration
7255,DB00762,Irinotecan,3750,CID100003750,C0011991,NLP_precondition,Diarrhea,PT,C0011991,Diarrhoea
7256,DB00762,Irinotecan,3750,CID100003750,C0013404,NLP_precondition,Dyspnea,PT,C0013404,Dyspnoea
7257,DB00762,Irinotecan,3750,CID100003750,C0017638,text_mention,Glioma,PT,C0017638,Glioma
7258,DB00762,Irinotecan,3750,CID100003750,C0018799,NLP_precondition,Heart Diseases,PT,C0018799,Cardiac disorder
7259,DB00762,Irinotecan,3750,CID100003750,C0024299,NLP_precondition,Lymphoma,PT,C0024305,Non-Hodgkin's lymphoma
7260,DB00762,Irinotecan,3750,CID100003750,C0024299,NLP_precondition,Lymphoma,PT,C0024299,Lymphoma
7261,DB00762,Irinotecan,3750,CID100003750,C0025500,text_mention,Mesothelioma,PT,C0025500,Mesothelioma
7262,DB00762,Irinotecan,3750,CID100003750,C0027947,NLP_precondition,Neutropenia,PT,C0027947,Neutropenia
7263,DB00762,Irinotecan,3750,CID100003750,C0032227,NLP_precondition,Pleural effusion disorder,PT,C0032227,Pleural effusion
7264,DB00762,Irinotecan,3750,CID100003750,C0280100,NLP_precondition,Solid tumour,PT,C0027651,Neoplasm
7265,DB00762,Irinotecan,3750,CID100003750,C0302592,text_mention,Cervix carcinoma,PT,C0302592,Cervix carcinoma
7266,DB00762,Irinotecan,3750,CID100003750,C0346647,text_mention,Malignant neoplasm of pancreas,PT,C0235974,Pancreatic carcinoma
7267,DB00762,Irinotecan,3750,CID100003750,C0494165,NLP_precondition,Metastases to liver,PT,C0494165,Metastases to liver
7268,DB00762,Irinotecan,3750,CID100003750,C0494165,NLP_precondition,Metastases to liver,PT,C0856554,Hepatic cancer metastatic
7269,DB00762,Irinotecan,3750,CID100003750,C0546837,text_mention,Malignant neoplasm of esophagus,PT,C0152018,Oesophageal carcinoma
7270,DB00762,Irinotecan,3750,CID100003750,C0684249,text_mention,Carcinoma of lung,PT,C0242379,Lung neoplasm malignant
7271,DB00762,Irinotecan,3750,CID100003750,C0948380,NLP_precondition,Colorectal cancer metastatic,PT,C0948380,Colorectal cancer metastatic
7272,DB00762,Irinotecan,3750,CID100003750,C1384494,NLP_indication,Metastatic Carcinoma,PT,C2939419,Metastatic neoplasm
7273,DB00762,Irinotecan,3750,CID100003750,C1527249,text_mention,Colorectal Cancer,PT,C1527249,Colorectal cancer
7274,DB00763,Methimazole,1349907,CID101349907,C0018213,text_mention,Graves Disease,PT,C0018213,Basedow's disease
7275,DB00763,Methimazole,1349907,CID101349907,C0020550,NLP_indication,Hyperthyroidism,PT,C0020550,Hyperthyroidism
7276,DB00763,Methimazole,1349907,CID101349907,C0154143,text_mention,Toxic multinodular goiter,PT,C0342127,Toxic nodular goitre
7277,DB00764,Mometasone,123620,CID100123620,C0004096,NLP_indication,Asthma,PT,C0004096,Asthma
7278,DB00764,Mometasone,123620,CID100123620,C0011615,NLP_indication,"Dermatitis, Atopic",PT,C0011615,Dermatitis atopic
7279,DB00764,Mometasone,123620,CID100123620,C0027430,NLP_precondition,Nasal Polyps,PT,C0027430,Nasal polyps
7280,DB00764,Mometasone,123620,CID100123620,C0033860,NLP_indication,Psoriasis,PT,C0033860,Psoriasis
7281,DB00764,Mometasone,123620,CID100123620,C0037274,NLP_indication,Dermatologic disorders,PT,C0037274,Skin disorder
7282,DB00764,Mometasone,123620,CID100123620,C0687133,NLP_precondition,Drug Interactions,PT,C0687133,Drug interaction
7283,DB00764,Mometasone,123620,CID100123620,C2607914,NLP_precondition,Allergic rhinitis (disorder),PT,C2607914,Rhinitis allergic
7284,DB00765,Metyrosine,3125,CID100003125,C0334419,NLP_indication,Phaeochromocytoma malignant,PT,C0334419,Phaeochromocytoma malignant
7285,DB00766,Clavulanate,6437075,CID106437075,C0004610,text_mention,Bacteremia,PT,C0004610,Bacteraemia
7286,DB00766,Clavulanate,6437075,CID106437075,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection
7287,DB00766,Clavulanate,6437075,CID106437075,C0036690,text_mention,Septicemia,PT,C0243026,Sepsis
7288,DB00766,Clavulanate,6437075,CID106437075,C0042029,text_mention,Urinary tract infection,PT,C0042029,Urinary tract infection
7289,DB00766,Clavulanate,6437075,CID106437075,C0149725,text_mention,Lower respiratory tract infection,PT,C0149725,Lower respiratory tract infection
7290,DB00766,Clavulanate,6437075,CID106437075,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment
7291,DB00766,Clavulanate,6437075,CID106437075,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure
7292,DB00768,Olopatadine,60864,CID100060864,C0009766,NLP_indication,Allergic Conjunctivitis,PT,C0009766,Conjunctivitis allergic
7293,DB00768,Olopatadine,60864,CID100060864,C0018621,NLP_precondition,Hay fever,PT,C0018621,Seasonal allergy
7294,DB00768,Olopatadine,60864,CID100060864,C0018621,NLP_precondition,Hay fever,PT,C1322281,Rhinitis seasonal
7295,DB00768,Olopatadine,60864,CID100060864,C0022281,NLP_indication,Itching of eye,PT,C0022281,Eye pruritus
7296,DB00768,Olopatadine,60864,CID100060864,C0035457,NLP_precondition,"Rhinitis, Allergic, Perennial",PT,C0848309,Rhinitis perennial
7297,DB00768,Olopatadine,60864,CID100060864,C0235761,NLP_precondition,Perforation of nasal septum,PT,C0235761,Nasal septum perforation
7298,DB00770,Alprostadil,214,CID100000214,C0003492,text_mention,Aortic coarctation,PT,C0003492,Coarctation of the aorta
7299,DB00770,Alprostadil,214,CID100000214,C0013274,NLP_indication,Patent ductus arteriosus,PT,C0013274,Patent ductus arteriosus
7300,DB00770,Alprostadil,214,CID100000214,C0018798,text_mention,Congenital Heart Defects,PT,C0152021,Heart disease congenital
7301,DB00770,Alprostadil,214,CID100000214,C0026836,text_mention,Muscle relaxation phase,PT,C0026827,Hypotonia
7302,DB00770,Alprostadil,214,CID100000214,C0039685,text_mention,Tetralogy of Fallot,PT,C0039685,Fallot's tetralogy
7303,DB00770,Alprostadil,214,CID100000214,C0040761,text_mention,Transposition of Great Vessels,PT,C0040761,Transposition of the great vessels
7304,DB00770,Alprostadil,214,CID100000214,C0042401,text_mention,Vasodilation,PT,C1142412,Vasodilation procedure
7305,DB00770,Alprostadil,214,CID100000214,C0242350,NLP_indication,Erectile dysfunction,PT,C0242350,Erectile dysfunction
7306,DB00770,Alprostadil,214,CID100000214,C0242855,text_mention,Congenital atresia of pulmonary valve,PT,C0242855,Congenital pulmonary valve atresia
7307,DB00770,Alprostadil,214,CID100000214,C0243002,text_mention,Tricuspid Atresia,PT,C0243002,Congenital tricuspid valve atresia
7308,DB00770,Alprostadil,214,CID100000214,C0344760,text_mention,Mitral valve atresia,PT,C0344760,Mitral valve atresia
7309,DB00770,Alprostadil,214,CID100000214,C1956257,text_mention,Pulmonary Stenosis,PT,C0034089,Pulmonary valve stenosis
7310,DB00773,Etoposide,3310,CID100003310,C0001175,text_mention,Acquired Immunodeficiency Syndrome,PT,C0001175,Acquired immunodeficiency syndrome
7311,DB00773,Etoposide,3310,CID100003310,C0001175,text_mention,Acquired Immunodeficiency Syndrome,PT,C0004364,Autoimmune disorder
7312,DB00773,Etoposide,3310,CID100003310,C0005684,text_mention,Malignant neoplasm of urinary bladder,PT,C0005684,Bladder cancer
7313,DB00773,Etoposide,3310,CID100003310,C0006118,text_mention,Brain Neoplasms,PT,C0006118,Brain neoplasm
7314,DB00773,Etoposide,3310,CID100003310,C0006826,NLP_precondition,Malignant Neoplasms,PT,C0006826,Neoplasm malignant
7315,DB00773,Etoposide,3310,CID100003310,C0019829,text_mention,Hodgkin Disease,PT,C0152267,Hodgkin's disease lymphocyte depletion type stage unspecified
7316,DB00773,Etoposide,3310,CID100003310,C0019829,text_mention,Hodgkin Disease,PT,C0019829,Hodgkin's disease
7317,DB00773,Etoposide,3310,CID100003310,C0019829,text_mention,Hodgkin Disease,PT,C1266194,Hodgkin's disease lymphocyte predominance type stage unspecified
7318,DB00773,Etoposide,3310,CID100003310,C0020517,NLP_precondition,Hypersensitivity,PT,C0020517,Hypersensitivity
7319,DB00773,Etoposide,3310,CID100003310,C0023418,text_mention,leukemia,PT,C0023418,Leukaemia
7320,DB00773,Etoposide,3310,CID100003310,C0023448,text_mention,Lymphoid leukemia,PT,C0023448,Lymphocytic leukaemia
7321,DB00773,Etoposide,3310,CID100003310,C0024299,text_mention,Lymphoma,PT,C0024305,Non-Hodgkin's lymphoma
7322,DB00773,Etoposide,3310,CID100003310,C0024299,text_mention,Lymphoma,PT,C0024299,Lymphoma
7323,DB00773,Etoposide,3310,CID100003310,C0024305,text_mention,"Lymphoma, Non-Hodgkin",PT,C0024305,Non-Hodgkin's lymphoma
7324,DB00773,Etoposide,3310,CID100003310,C0027651,NLP_indication,Neoplasms,PT,C0027651,Neoplasm
7325,DB00773,Etoposide,3310,CID100003310,C0027765,NLP_precondition,nervous system disorder,PT,C0027765,Nervous system disorder
7326,DB00773,Etoposide,3310,CID100003310,C0027819,text_mention,Neuroblastoma,PT,C0027819,Neuroblastoma
7327,DB00773,Etoposide,3310,CID100003310,C0027947,NLP_precondition,Neutropenia,PT,C0027947,Neutropenia
7328,DB00773,Etoposide,3310,CID100003310,C0035412,text_mention,Rhabdomyosarcoma,PT,C0035412,Rhabdomyosarcoma
7329,DB00773,Etoposide,3310,CID100003310,C0036220,text_mention,Kaposi Sarcoma,PT,C0036220,Kaposi's sarcoma
7330,DB00773,Etoposide,3310,CID100003310,C0039590,NLP_indication,Testicular Neoplasms,PT,C0039590,Testicular neoplasm
7331,DB00773,Etoposide,3310,CID100003310,C0086565,NLP_precondition,Liver Dysfunction,PT,C0086565,Hepatic function abnormal
7332,DB00773,Etoposide,3310,CID100003310,C0149925,NLP_indication,Small cell carcinoma of lung,PT,C0149925,Small cell lung cancer
7333,DB00773,Etoposide,3310,CID100003310,C0151773,text_mention,Bone marrow depression,PT,C0030312,Pancytopenia
7334,DB00773,Etoposide,3310,CID100003310,C0262584,text_mention,"Carcinoma, Small Cell",PT,C0262584,Small cell carcinoma
7335,DB00773,Etoposide,3310,CID100003310,C0262584,text_mention,"Carcinoma, Small Cell",PT,C0149925,Small cell lung cancer
7336,DB00773,Etoposide,3310,CID100003310,C0302592,text_mention,Cervix carcinoma,PT,C0302592,Cervix carcinoma
7337,DB00773,Etoposide,3310,CID100003310,C0376358,text_mention,Malignant neoplasm of prostate,PT,C0376358,Prostate cancer
7338,DB00773,Etoposide,3310,CID100003310,C0553580,text_mention,Ewings sarcoma,PT,C0553580,Ewing's sarcoma
7339,DB00773,Etoposide,3310,CID100003310,C1135868,text_mention,Gestational Trophoblastic Neoplasms,PT,C1135868,Gestational trophoblastic tumour
7340,DB00773,Etoposide,3310,CID100003310,C1140680,text_mention,Malignant neoplasm of ovary,PT,C1140680,Ovarian cancer
7341,DB00773,Etoposide,3310,CID100003310,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment
7342,DB00773,Etoposide,3310,CID100003310,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure
7343,DB00773,Etoposide,3310,CID100003310,C2239176,text_mention,Liver carcinoma,PT,C0345904,Hepatic cancer
7344,DB00773,Etoposide,3310,CID100003310,C2239176,text_mention,Liver carcinoma,PT,C2239176,Hepatocellular carcinoma
7345,DB00774,Hydroflumethiazide,3647,CID100003647,C0013604,NLP_indication,Edema,PT,C0013604,Oedema
7346,DB00774,Hydroflumethiazide,3647,CID100003647,C0018802,NLP_indication,Congestive heart failure,PT,C0018802,Cardiac failure congestive
7347,DB00774,Hydroflumethiazide,3647,CID100003647,C0020538,NLP_indication,Hypertensive disease,PT,C0020538,Hypertension
7348,DB00774,Hydroflumethiazide,3647,CID100003647,C0022661,text_mention,"Kidney Failure, Chronic",PT,C0022661,Renal failure chronic
7349,DB00774,Hydroflumethiazide,3647,CID100003647,C0023890,NLP_indication,Liver Cirrhosis,PT,C0023890,Hepatic cirrhosis
7350,DB00774,Hydroflumethiazide,3647,CID100003647,C0027726,text_mention,Nephrotic Syndrome,PT,C0027726,Nephrotic syndrome
7351,DB00774,Hydroflumethiazide,3647,CID100003647,C0156221,text_mention,Glomerulonephritis acute,PT,C0156221,Glomerulonephritis acute
7352,DB00775,Tirofiban,5486,CID100005486,C0002965,NLP_indication,"Angina, Unstable",PT,C0002965,Angina unstable
7353,DB00775,Tirofiban,5486,CID100005486,C0002965,NLP_indication,"Angina, Unstable",PT,C0002962,Angina pectoris
7354,DB00775,Tirofiban,5486,CID100005486,C0011849,NLP_precondition,Diabetes Mellitus,PT,C0011849,Diabetes mellitus
7355,DB00775,Tirofiban,5486,CID100005486,C0022116,text_mention,Ischemia,PT,C0022116,Ischaemia
7356,DB00775,Tirofiban,5486,CID100005486,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction
7357,DB00775,Tirofiban,5486,CID100005486,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome
7358,DB00775,Tirofiban,5486,CID100005486,C0040034,NLP_precondition,Thrombocytopenia,PT,C0040034,Thrombocytopenia
7359,DB00775,Tirofiban,5486,CID100005486,C0948089,NLP_indication,Acute Coronary Syndrome,PT,C0948089,Acute coronary syndrome
7360,DB00776,Oxcarbazepine,34312,CID100034312,C0014544,NLP_indication,Epilepsy,PT,C0014544,Epilepsy
7361,DB00776,Oxcarbazepine,34312,CID100034312,C0014547,NLP_precondition,"Epilepsies, Partial",PT,C0751495,Partial seizures
7362,DB00776,Oxcarbazepine,34312,CID100034312,C0036572,text_mention,Seizures,PT,C0036572,Convulsion
7363,DB00776,Oxcarbazepine,34312,CID100034312,C0494475,NLP_indication,Tonic - clonic seizures,PT,C0014549,Grand mal convulsion
7364,DB00776,Oxcarbazepine,34312,CID100034312,C0751495,NLP_indication,"Seizures, Focal",PT,C0751495,Partial seizures
7365,DB00778,Roxithromycin,5106,CID100005106,C0001344,text_mention,Acute pharyngitis,PT,C0031350,Pharyngitis
7366,DB00778,Roxithromycin,5106,CID100005106,C0001361,text_mention,Acute tonsillitis,PT,C0001361,Acute tonsillitis
7367,DB00778,Roxithromycin,5106,CID100005106,C0008677,text_mention,"Bronchitis, Chronic",PT,C0008677,Bronchitis chronic
7368,DB00778,Roxithromycin,5106,CID100005106,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection
7369,DB00778,Roxithromycin,5106,CID100005106,C0021099,text_mention,Impetigo,PT,C0021099,Impetigo
7370,DB00778,Roxithromycin,5106,CID100005106,C0037199,text_mention,Sinusitis,PT,C0037199,Sinusitis
7371,DB00778,Roxithromycin,5106,CID100005106,C0040425,text_mention,Tonsillitis,PT,C0040425,Tonsillitis
7372,DB00778,Roxithromycin,5106,CID100005106,C0041912,text_mention,Upper Respiratory Infections,PT,C0041912,Upper respiratory tract infection
7373,DB00778,Roxithromycin,5106,CID100005106,C0086565,text_mention,Liver Dysfunction,PT,C0086565,Hepatic function abnormal
7374,DB00778,Roxithromycin,5106,CID100005106,C0149514,text_mention,Acute bronchitis,PT,C0006277,Bronchitis
7375,DB00778,Roxithromycin,5106,CID100005106,C0149514,text_mention,Acute bronchitis,PT,C0040586,Tracheobronchitis
7376,DB00778,Roxithromycin,5106,CID100005106,C0149725,text_mention,Lower respiratory tract infection,PT,C0149725,Lower respiratory tract infection
7377,DB00778,Roxithromycin,5106,CID100005106,C0694549,text_mention,Community acquired pneumonia,PT,C0032285,Pneumonia
7378,DB00778,Roxithromycin,5106,CID100005106,C0877046,text_mention,Tooth infection,PT,C0877046,Tooth infection
