"id","struct_id","concept_id","relationship_name","concept_name","umls_cui","snomed_full_name","cui_semantic_type","snomed_conceptid","id-2","identifier","id_type","struct_id-2","parent_match"
153723,2445,21000706,"indication","Familial type 3 hyperlipoproteinemia","C0020479","Familial type 3 hyperlipoproteinemia","T047",398796005,1340707,"DB00641","DRUGBANK_ID",2445,NULL
153725,2428,21007036,"indication","Tetanus Adjunct Treatment",NULL,NULL,NULL,NULL,1340488,"DB00418","DRUGBANK_ID",2428,NULL
153729,2419,21001862,"indication","Non-allergic asthma","C0155880","Non-allergic asthma","T047",266361008,1340992,"DB00938","DRUGBANK_ID",2419,NULL
153730,2528,21003276,"indication","Hyperuricemia","C0740394","Hyperuricemia","T047",35885006,1341186,"DB01138","DRUGBANK_ID",2528,NULL
153731,2552,21003402,"indication","Prevention of Liver Transplant Rejection",NULL,NULL,NULL,NULL,1340919,"DB00864","DRUGBANK_ID",2552,NULL
153738,2475,21002249,"indication","Edema due to Nephrotic Syndrome",NULL,NULL,NULL,NULL,1340491,"DB00421","DRUGBANK_ID",2475,NULL
153740,2481,21002301,"indication","Klebsiella cystitis","C0520775","Klebsiella cystitis","T047",60867007,1341130,"DB01082","DRUGBANK_ID",2481,NULL
153741,2481,21001033,"indication","H. Influenzae Meningitis",NULL,NULL,NULL,NULL,1341130,"DB01082","DRUGBANK_ID",2481,NULL
153755,1010,21000157,"indication","Human immunodeficiency virus infection","C0019693","Human immunodeficiency virus infection","T047",86406008,1340195,"DB00109","DRUGBANK_ID",1010,NULL
153764,1082,21002731,"indication","Acne vulgaris","C0001144","Acne vulgaris","T047",88616000,1341030,"DB00977","DRUGBANK_ID",1082,NULL
153772,2113,21000948,"indication","Schizophrenia","C0036341","Schizophrenia","T048",58214004,1340907,"DB00850","DRUGBANK_ID",2113,NULL
153778,2082,21000303,"indication","Pinta","C0031946","Pinta","T047",22064009,1341103,"DB01053","DRUGBANK_ID",2082,NULL
153779,2082,21000123,"indication","Streptococcal infectious disease","C0038395","Streptococcal infectious disease","T047",85769006,1341103,"DB01053","DRUGBANK_ID",2082,NULL
153780,2052,21003024,"indication","General anesthesia","C0002915","General anesthesia","T061",50697003,1341358,"DB01337","DRUGBANK_ID",2052,NULL
153786,703,21001089,"indication","Lennox-Gastaut syndrome","C0238111","Lennox-Gastaut syndrome","T047",230418006,1341117,"DB01068","DRUGBANK_ID",703,NULL
153791,719,21000320,"indication","Oropharyngeal Candidiasis",NULL,NULL,NULL,NULL,1340332,"DB00257","DRUGBANK_ID",719,NULL
153804,2492,21002129,"indication","Bacterial peritonitis","C0341503","Bacterial peritonitis","T047",197171003,1342386,"DB09324","DRUGBANK_ID",2492,NULL
153817,2585,21003063,"indication","Insomnia","C0917801","Insomnia","T184",193462001,1340307,"DB00231","DRUGBANK_ID",2585,NULL
153820,2572,21002145,"indication","Abdominal abscess","C0243001","Abdominal abscess","T047",75100008,1341490,"DB01606","DRUGBANK_ID",2572,NULL
153822,2725,21001770,"indication","Allergic rhinitis","C2607914","Allergic rhinitis","T047",61582004,1340686,"DB00620","DRUGBANK_ID",2725,NULL
153827,2725,21005677,"indication","Subacute bursitis","C1290159","Subacute bursitis","T047",109298000,1340686,"DB00620","DRUGBANK_ID",2725,NULL
153843,1261,21002586,"indication","Paronychia","C0030578","Paronychia","T047",71906005,1341541,"DB02703","DRUGBANK_ID",1261,NULL
153851,1164,21013860,"indication","Breakthrough Pain in Opioid Tolerant Patients",NULL,NULL,NULL,NULL,1340872,"DB00813","DRUGBANK_ID",1164,NULL
153853,1208,21002670,"indication","Rosacea","C0035854","Rosacea","T047",398909004,1340398,"DB00324","DRUGBANK_ID",1208,NULL
153860,2146,21001283,"indication","Allergic conjunctivitis","C0009766","Allergic conjunctivitis","T047",473460002,1340460,"DB00388","DRUGBANK_ID",2146,NULL
153874,2183,21003108,"indication","Muscle relaxation, function","C0026836","Muscle relaxation, function","T042",11977004,1341359,"DB01338","DRUGBANK_ID",2183,NULL
153878,2245,21000169,"indication","Herpes zoster keratitis","C1275687","Herpes zoster keratitis","T047",397573005,1340915,"DB00860","DRUGBANK_ID",2245,NULL
153880,2245,21000404,"indication","Sarcoidosis","C0036202","Sarcoidosis","T047",31541009,1340915,"DB00860","DRUGBANK_ID",2245,NULL
153882,2233,21004851,"indication","Restless legs","C0035258","Restless legs","T047",32914008,1340483,"DB00413","DRUGBANK_ID",2233,NULL
153884,2243,21005418,"indication","Scalp psoriasis","C0406326","Scalp psoriasis","T047",238608008,1343876,"DB00860","DRUGBANK_ID",2243,True
153884,2243,21005418,"indication","Scalp psoriasis","C0406326","Scalp psoriasis","T047",238608008,1341178,"DB01130","DRUGBANK_ID",2243,NULL
153888,786,21000486,"indication","Acute promyelocytic leukemia, FAB M3","C0023487","Acute promyelocytic leukemia, FAB M3","T191",110004001,1340758,"DB00694","DRUGBANK_ID",786,NULL
153891,776,21005673,"indication","Prevention of Thromboembolism with Chronic Atrial Fibrillation",NULL,NULL,NULL,NULL,1343968,"DB14726","DRUGBANK_ID",776,True
153891,776,21005673,"indication","Prevention of Thromboembolism with Chronic Atrial Fibrillation",NULL,NULL,NULL,NULL,1341872,"DB06695","DRUGBANK_ID",776,NULL
153899,842,21003069,"indication","Fever","C0015967","Fever","T033",386661006,1340582,"DB00514","DRUGBANK_ID",842,NULL
153900,842,21001752,"indication","Sore throat symptom","C0242429","Sore throat symptom","T184",267102003,1340582,"DB00514","DRUGBANK_ID",842,NULL
153926,2727,21001879,"indication","Berylliosis","C0005138","Berylliosis","T037",8247009,1343744,"DB00620","DRUGBANK_ID",2727,True
153927,2745,21001054,"indication","Parkinsonism","C0242422","Parkinsonism","T047",32798002,1340449,"DB00376","DRUGBANK_ID",2745,NULL
153928,2755,21000410,"indication","Pneumocystis Carinii Pneumonia Prevention",NULL,NULL,NULL,NULL,1340510,"DB00440","DRUGBANK_ID",2755,NULL
153933,2742,21003223,"indication","Nausea","C0027497","Nausea","T184",422587007,1340577,"DB00508","DRUGBANK_ID",2742,NULL
153935,2759,21002636,"indication","Photosensitivity","C0349506","Photosensitivity","T033",90128006,1341604,"DB04571","DRUGBANK_ID",2759,NULL
153946,1280,21001806,"indication","Staphylococcal pneumonia","C0032308","Staphylococcal pneumonia","T047",22754005,1341095,"DB01044","DRUGBANK_ID",1280,NULL
153955,1350,21000225,"indication","Falciparum malaria","C0024535","Falciparum malaria","T047",62676009,1341265,"DB01218","DRUGBANK_ID",1350,NULL
153956,1348,21000967,"indication","Anxiety","C0003467","Anxiety","T041",48694002,1340860,"DB00801","DRUGBANK_ID",1348,NULL
153958,1386,21001766,"indication","Rhinitis","C0035455","Rhinitis","T047",70076002,1341010,"DB00956","DRUGBANK_ID",1386,NULL
153979,2379,21008952,"indication","Hepatic encephalopathy","C0019151","Hepatic encephalopathy","T047",13920009,1341267,"DB01220","DRUGBANK_ID",2379,NULL
153984,2337,21000953,"indication","Bipolar affective disorder, current episode manic","C0338873","Bipolar affective disorder, current episode manic","T048",191618007,1341270,"DB01224","DRUGBANK_ID",2337,NULL
153989,961,21001768,"indication","Sinusitis","C0037199","Sinusitis","T047",36971009,1340329,"DB00254","DRUGBANK_ID",961,NULL
153996,925,21001815,"indication","Legionella Pneumophila Pneumonia",NULL,NULL,NULL,NULL,1341008,"DB00954","DRUGBANK_ID",925,NULL
153997,925,21001839,"indication","Streptococcus Pneumoniae Bronchitis",NULL,NULL,NULL,NULL,1341008,"DB00954","DRUGBANK_ID",925,NULL
154006,1005,21005671,"indication","Asymptomatic left ventricular systolic dysfunction","C3698411","Asymptomatic left ventricular systolic dysfunction","T046",698592004,1343909,"DB09477","DRUGBANK_ID",1005,True
154006,1005,21005671,"indication","Asymptomatic left ventricular systolic dysfunction","C3698411","Asymptomatic left ventricular systolic dysfunction","T046",698592004,1340652,"DB00584","DRUGBANK_ID",1005,NULL
154008,987,21003592,"indication","Digitalis toxicity by EKG","C0232335","Digitalis toxicity by EKG","T034",6412007,1341027,"DB00974","DRUGBANK_ID",987,NULL
154023,2825,4342132,"indication","Hodgkin's disease","C0019829","Hodgkin's disease","T191",118599009,1340609,"DB00541","DRUGBANK_ID",2825,NULL
154035,3050,21004198,"indication","Neurogenic bladder","C0005697","Neurogenic bladder","T047",398064005,1342590,"DB11502","DRUGBANK_ID",3050,NULL
154040,3150,21003358,"indication","Mercury Toxicity",NULL,NULL,NULL,NULL,1341935,"DB06782","DRUGBANK_ID",3150,NULL
154045,1388,21001371,"indication","Malignant otitis externa due to Pseudomonas aeruginosa","C0395818","Malignant otitis externa due to Pseudomonas aeruginosa","T047",232230009,1340804,"DB00741","DRUGBANK_ID",1388,NULL
154054,1452,21002996,"indication","Venography: peripheral","C0412293","Venography: peripheral","T060",168981008,1342096,"DB08948","DRUGBANK_ID",1452,NULL
154060,1465,21001931,"indication","Diagnostic aid","C0358514","Diagnostic aid","T130",2949005,1342094,"DB08946","DRUGBANK_ID",1465,NULL
154072,2436,21001022,"indication","Depressive disorder","C0011581","Depressive disorder","T048",35489007,1341152,"DB01104","DRUGBANK_ID",2436,NULL
154086,2468,21000267,"indication","Acute gonococcal cervicitis","C0153195","Acute gonococcal cervicitis","T047",20943002,1340973,"DB00919","DRUGBANK_ID",2468,NULL
154087,2475,21003125,"indication","Edema","C0013604","Edema","T046",267038008,1340491,"DB00421","DRUGBANK_ID",2475,NULL
154090,2611,21000220,"indication","Typhus Infections",NULL,NULL,NULL,NULL,1340822,"DB00759","DRUGBANK_ID",2611,NULL
154095,1051,21002894,"indication","Infection of bone","C2242472","Infection of bone","T047",111253001,1343722,"DB00199","DRUGBANK_ID",1051,True
154096,1046,21004762,"indication","Post-Op Gynecologic Infection due to Porphyromonas",NULL,NULL,NULL,NULL,1340377,"DB00303","DRUGBANK_ID",1046,NULL
154106,1128,21000175,"indication","Recurrent genital herpes simplex","C1274323","Recurrent genital herpes simplex","T047",402894005,1343825,"DB00299","DRUGBANK_ID",1128,True
154106,1128,21000175,"indication","Recurrent genital herpes simplex","C1274323","Recurrent genital herpes simplex","T047",402894005,1340496,"DB00426","DRUGBANK_ID",1128,NULL
154111,2868,21002899,"indication","Postmenopausal osteoporosis","C0029458","Postmenopausal osteoporosis","T047",102447009,1340471,"DB00399","DRUGBANK_ID",2868,NULL
154115,2843,21002896,"indication","Osteoporosis","C0029456","Osteoporosis","T047",64859006,1341075,"DB01022","DRUGBANK_ID",2843,NULL
154118,3658,21004249,"indication","Nasal discharge","C1260880","Nasal discharge","T184",64531003,1341871,"DB06694","DRUGBANK_ID",3658,NULL
154151,1676,21002808,"indication","Juvenile rheumatoid arthritis","C3495559","Juvenile rheumatoid arthritis","T047",410795001,1340873,"DB00814","DRUGBANK_ID",1676,NULL
154162,2600,21003174,"indication","Sneezing","C0037383","Sneezing","T033",76067001,1340415,"DB00342","DRUGBANK_ID",2600,NULL
154163,2725,21000636,"indication","Adrenal cortical hypofunction","C0405580","Adrenal cortical hypofunction","T047",386584007,1340686,"DB00620","DRUGBANK_ID",2725,NULL
154165,2725,21002691,"indication","Pruritus of genital organs","C0033777","Pruritus of genital organs","T184",267802000,1340686,"DB00620","DRUGBANK_ID",2725,NULL
154173,2656,21000110,"indication","Bacterial septicemia","C0684256","Bacterial septicemia","T047",10001005,1341491,"DB01607","DRUGBANK_ID",2656,NULL
154176,2684,21002122,"indication","E. Coli Peritonitis",NULL,NULL,NULL,NULL,1340749,"DB00684","DRUGBANK_ID",2684,NULL
154179,2637,21013819,"indication","Treatment-Resistant Schizophrenia",NULL,NULL,NULL,NULL,1340744,"DB00679","DRUGBANK_ID",2637,NULL
154180,2684,21002597,"indication","Infection due to Staphylococcus aureus","C1318973","Infection due to Staphylococcus aureus","T047",406602003,1340749,"DB00684","DRUGBANK_ID",2684,NULL
154188,1261,21001810,"indication","Gram-Negative Aerobic Bacillary Pneumonia",NULL,NULL,NULL,NULL,1341541,"DB02703","DRUGBANK_ID",1261,NULL
154190,1261,21009033,"indication","Synergy for Nosocomial Pneumonia due to Pseudomonas Aeruginosa",NULL,NULL,NULL,NULL,1341541,"DB02703","DRUGBANK_ID",1261,NULL
154193,1217,21002692,"indication","Lichen simplex chronicus","C0149922","Lichen simplex chronicus","T047",53891004,1340903,"DB00846","DRUGBANK_ID",1217,NULL
154195,1261,21002724,"indication","Folliculitis","C0016436","Folliculitis","T047",13600006,1341541,"DB02703","DRUGBANK_ID",1261,NULL
154196,1261,21002793,"indication","Pseudomonas Aeruginosa Joint Infection",NULL,NULL,NULL,NULL,1341541,"DB02703","DRUGBANK_ID",1261,NULL
154197,1261,21006072,"indication","Synergy for Staphylococcus Aureus Pneumonia",NULL,NULL,NULL,NULL,1341541,"DB02703","DRUGBANK_ID",1261,NULL
154204,3524,21003119,"indication","Skin irritation","C0152030","Skin irritation","T184",367466007,1342485,"DB11085","DRUGBANK_ID",3524,NULL
154209,3333,21001947,"indication","Gingivostomatitis","C0149704","Gingivostomatitis","T047",20607006,1342903,"DB13092","DRUGBANK_ID",3333,NULL
154216,4213,21002655,"indication","Dermatitis herpetiformis","C0011608","Dermatitis herpetiformis","T047",111196000,1343861,"DB00741","DRUGBANK_ID",4213,True
154216,4213,21002655,"indication","Dermatitis herpetiformis","C0011608","Dermatitis herpetiformis","T047",111196000,1343628,"DB14539","DRUGBANK_ID",4213,NULL
154222,1611,21001251,"indication","Punctate keratitis","C0259799","Punctate keratitis","T047",42513006,1343965,"DB00873","DRUGBANK_ID",1611,True
154222,1611,21001251,"indication","Punctate keratitis","C0259799","Punctate keratitis","T047",42513006,1340928,"DB14596","DRUGBANK_ID",1611,NULL
154224,1768,21000630,"indication","Adrenogenital disorder","C0701163","Adrenogenital disorder","T019",267395000,1341013,"DB00959","DRUGBANK_ID",1768,NULL
154236,1738,21003174,"indication","Sneezing","C0037383","Sneezing","T033",76067001,1341626,"DB04819","DRUGBANK_ID",1738,NULL
154242,1813,21000292,"indication","Granuloma inguinale","C0018190","Granuloma inguinale","T047",28867007,1341070,"DB01017","DRUGBANK_ID",1813,NULL
154243,1790,21002401,"indication","Tubo-ovarian abscess","C0041343","Tubo-ovarian abscess","T047",58949002,1340970,"DB00916","DRUGBANK_ID",1790,NULL
154246,1795,21002159,"indication","Infectious disease of abdomen","C1112209","Infectious disease of abdomen","T047",128070006,1341002,"DB00948","DRUGBANK_ID",1795,NULL
154250,2727,21002247,"indication","Nephrotic syndrome","C0027726","Nephrotic syndrome","T047",52254009,1343744,"DB00620","DRUGBANK_ID",2727,True
154270,2807,21004632,"indication","Neonatal Group B Streptococcal Septicemia",NULL,NULL,NULL,NULL,1340580,"DB00512","DRUGBANK_ID",2807,NULL
154271,2807,21001510,"indication","Staphylococcal Prosthetic Heart Valve Endocarditis",NULL,NULL,NULL,NULL,1340580,"DB00512","DRUGBANK_ID",2807,NULL
154276,2146,21003153,"indication","Headache disorder","C0393735","Headache disorder","T047",230461009,1340460,"DB00388","DRUGBANK_ID",2146,NULL
154282,2187,21002445,"indication","Bacteroides Endometritis",NULL,NULL,NULL,NULL,1340393,"DB00319","DRUGBANK_ID",2187,NULL
154283,2187,21002122,"indication","E. Coli Peritonitis",NULL,NULL,NULL,NULL,1340393,"DB00319","DRUGBANK_ID",2187,NULL
154284,2187,21002793,"indication","Pseudomonas Aeruginosa Joint Infection",NULL,NULL,NULL,NULL,1340393,"DB00319","DRUGBANK_ID",2187,NULL
154285,2187,21000261,"indication","Acute gonococcal urethritis","C0275652","Acute gonococcal urethritis","T047",29864006,1340393,"DB00319","DRUGBANK_ID",2187,NULL
154289,2245,21002642,"indication","Contact dermatitis","C0011616","Contact dermatitis","T047",40275004,1340915,"DB00860","DRUGBANK_ID",2245,NULL
154291,2245,21001912,"indication","Allergic bronchopulmonary aspergillosis","C0004031","Allergic bronchopulmonary aspergillosis","T047",37981002,1340915,"DB00860","DRUGBANK_ID",2245,NULL
154294,2245,21002627,"indication","Seborrheic dermatitis","C0036508","Seborrheic dermatitis","T047",50563003,1340915,"DB00860","DRUGBANK_ID",2245,NULL
154300,769,21000779,"indication","Amyloidosis","C0002726","Amyloidosis","T047",17602002,1340232,"DB00151","DRUGBANK_ID",769,NULL
154305,824,21002783,"indication","Systemic Dermatomyositis",NULL,NULL,NULL,NULL,1341280,"DB01234","DRUGBANK_ID",824,NULL
154308,824,21002691,"indication","Pruritus of genital organs","C0033777","Pruritus of genital organs","T184",267802000,1341280,"DB01234","DRUGBANK_ID",824,NULL
154309,824,21002627,"indication","Seborrheic dermatitis","C0036508","Seborrheic dermatitis","T047",50563003,1341280,"DB01234","DRUGBANK_ID",824,NULL
154317,1388,21001283,"indication","Allergic conjunctivitis","C0009766","Allergic conjunctivitis","T047",473460002,1340804,"DB00741","DRUGBANK_ID",1388,NULL
154326,1426,21001813,"indication","Enterobacter Pneumonia",NULL,NULL,NULL,NULL,1341482,"DB01598","DRUGBANK_ID",1426,NULL
154327,1407,21003079,"indication","Pain","C0030193","Pain","T184",22253000,1341101,"DB01050","DRUGBANK_ID",1407,NULL
154335,1569,21002301,"indication","Klebsiella cystitis","C0520775","Klebsiella cystitis","T047",60867007,1341185,"DB01137","DRUGBANK_ID",1569,NULL
154336,1569,21002611,"indication","Complicated Skin and Skin Structure Enterococcus Faecalis Infection",NULL,NULL,NULL,NULL,1341185,"DB01137","DRUGBANK_ID",1569,NULL
154342,4600,21013805,"indication","Prevention of Vitamin B12 Deficiency",NULL,NULL,NULL,NULL,1341569,"DB03614","DRUGBANK_ID",4600,NULL
154343,4,21011418,"indication","Regional Anesthesia for Labor Pain",NULL,NULL,NULL,NULL,1341055,"DB01002","DRUGBANK_ID",4,NULL
154344,38,21000996,"indication","Alcoholism","C0001973","Alcoholism","T048",7200002,1340725,"DB00659","DRUGBANK_ID",38,NULL
154355,2284,21004850,"indication","Disruptive behavior disorder","C0012734","Disruptive behavior disorder","T048",54319003,1340490,"DB00420","DRUGBANK_ID",2284,NULL
154373,2383,21001831,"indication","Influenza A Prevention",NULL,NULL,NULL,NULL,1340548,"DB00478","DRUGBANK_ID",2383,NULL
154380,913,21002534,"indication","Incomplete miscarriage","C0000810","Incomplete miscarriage","T046",156072005,1340971,"DB00917","DRUGBANK_ID",913,NULL
